unicode_id,sign_grapheme,unicodeTrLit,syllabarySign,PhoneticsVersion
U+12290,𒊐,rab,RAB,RAB | RABA | RAP | rab | raba | rap
U+12291,𒊑,ri,RI,BAGX(RI) | BAKX(RI) | DAL | DALA | DE5 | DEGX(RI) | DI5 | EŠ11 | HUX(RI) | RE | RI | RIG5 | TAL | TALA | bagx(RI) | bakx(RI) | dal | dala | de5 | degx(RI) | di5 | eš11 | hux(RI) | re | ri | rig5 | tal | tala | ŠA7 | ša7 | ŢAL | ţal
U+12292,𒊒,ru,RU,GEŠBA | GEŠBU | ILAR | ILLAR | ILLULU | ILLUR | ILLURU | RU | SUB7 | gešba | gešbu | ilar | illar | illulu | illur | illuru | ru | sub7 | ĜEŠBA | ĜEŠBU | ĜEŠPU | ĝešba | ĝešbu | ĝešpu | ŠIB2 | ŠUB | ŠUBA5 | ŠUP | ŠUX(RU) | šib2 | šub | šuba5 | šup | šux(RU)
U+12293,𒊓,sa,SA,GID3 | SA | gid3 | sa | ŚA | śa | ŠA10 | ša10
U+12295,𒊕,sag,SAG,DUL7 | DUNGA | RIS | RIŠ | RĒŠU | SA12 | SAG | SAGA | SAGGAR | SAK | SAMX(SAG) | SAN | SAQ | SAĜ | SAĜA | SAĜĜAR | SUR14 | dul7 | dunga | ris | riš | rēšu | sa12 | sag | saga | saggar | sak | samx(SAG) | san | saq | saĝ | saĝa | saĝĝar | sur14 | ŠA24 | ŠAG | ŠAK | ŠAQ | ŠEGX(SAG) | ša24 | šag | šak | šaq | šegx(SAG)
U+12296,𒊖,sag × a,SAG×A,KABX(|SAG×A|) | SAG×A | kabx(|SAG×A|)
U+12297,𒊗,sag × du,SAG×DU,SAGDU | SAG×DU | sagdu
U+12298,𒊘,sag × dub,SAG×DUB,SAG×DUB | URU10 | URUM3 | uru10 | urum3
U+12299,𒊙,sag × ha,SAG×HA,HULUMX(|SAG×HA|) | SAG×HA | hulumx(|SAG×HA|)
U+1229A,𒊚,sag × kak,SAG×KAK,MUH2 | SAG×KAK | muh2
U+1229B,𒊛,sag × kur,SAG×KUR,...GUKIN | ...gukin | SAG×KUR
U+1229C,𒊜,sag × lum,SAG×LUM,HULUM2 | SAG×LUM | hulum2
U+1229D,𒊝,sag × mi,SAG×MI,KAN3 | KANA3 | SAG×MI | kan3 | kana3
U+1229E,𒊞,sag × nun,SAG×NUN,DILIB4 | SAG×NUN | dilib4
U+1229F,𒊟,sag × sal,SAG×SAL,DILIB6 | ERU3 | ERUM3 | SAG×SAL | dilib6 | eru3 | erum3
U+122A0,𒊠,sag × shid,SAG×ŠID,DILIB3 | SAG×ŠID | dilib3
U+122A1,𒊡,sag × tab,SAG×TAB,SAG×TAB
U+122A2,𒊢,sag × u₂,SAG×U2,SAG×U2 | USAG | USUG3 | ZUG3 | usag | usug3 | zug3
U+122A3,𒊣,sag × ub,SAG×UB,MUH3 | SAG×UB | muh3
U+122A4,𒊤,sag × um,SAG×UM,LIB5 | SAG×UM | lib5
U+122A5,𒊥,sag × ur,SAG×UR,GUD2 | GUDA3 | GUDU2 | SAG×UR | gud2 | guda3 | gudu2
U+122A8,𒊨,sag gunu,SAG@g,DILX(SAG@G) | DUL3 | KUŠ2 | KUŠU4 | MUH4 | MUHHU | SAG@G | SAG@g | SUMUR | SUR2 | UGU5 | dilx(SAG@g) | dul3 | kuš2 | kušu4 | muh4 | muhhu | sumur | sur2 | ugu5 | ŚUR2 | śur2 | ŞALMU | şalmu | ŠUR2 | šur2
U+122A9,𒊩,sal,SAL,F | GAL4 | GAMBIX(SAL) | KAL4 | LAGARX(SAL) | MAM2 | MAN2 | MEM | MEX(SAL) | MI2 | MIM | MIN2 | MU10 | MUG2 | MUK3 | MUNUS | MUNUZ | MURUB | NUNUSX(SAL) | RAG | RAK | RAQ | SAL | SALA | f | gal4 | gambix(SAL) | kal4 | lagarx(SAL) | mam2 | man2 | mem | mex(SAL) | mi2 | mim | min2 | mu10 | mug2 | muk3 | munus | munuz | murub | nunusx(SAL) | rag | rak | raq | sal | sala | ĜAL4 | ĝal4 | ŠA12 | ŠAL | ŠEL4 | ša12 | šal | šel4
U+122AB,𒊫,sanga₂,SANGA2,SANGA2 | SAĜA2 | sanga2 | saĝa2
U+122AC,𒊬,sar,SAR,KIRI6 | MA4 | MU2 | MUD6 | NISAX(SAR) | NISIG | NISIX(SAR) | NISSA | NIŠA | SAHAR2 | SAKAR | SAR | SARA | SARIX(SAR) | SE15 | SI15 | SIGX(SAR) | kiri6 | ma4 | mu2 | mud6 | nisax(SAR) | nisig | nisix(SAR) | nissa | niša | sahar2 | sakar | sar | sara | sarix(SAR) | se15 | si15 | sigx(SAR) | ŚAR | śar | ŠA8 | ŠAKAR | ŠAR | ŠARA7 | ŠER9 | ŠIR9 | ša8 | šakar | šar | šara7 | šer9 | šir9
U+122AD,𒊭,sha,ŠA,ARA | EN8 | LI5 | NA5 | SA19 | ZUR8 | ara | en8 | li5 | na5 | sa19 | zur8 | ŠA | ša
U+122AE,𒊮,sha₃,ŠA3,DIDALA | LIB3 | PEŠX(ŠA3) | didala | lib3 | pešx(ŠA3) | ŠA3 | ŠAB2 | ŠAG4 | ŠALAMBI | ša3 | šab2 | šag4 | šalambi
U+122AF,𒊯,sha₃ × a,ŠA3×A,BER7 | BIR7 | IŠKILA | IŠKILI | IŠLA | IŠLI | KIRI4 | PEŠ4 | PIŠ4 | SUR4 | ber7 | bir7 | iškila | iškili | išla | išli | kiri4 | peš4 | piš4 | sur4 | ŠA3×A
U+122B0,𒊰,sha₃ × bad,ŠA3×BAD,HABBURUDAX(|ŠA3×BAD|) | HABRUD3 | HABRUDA3 | NANAM2 | habburudax(|ŠA3×BAD|) | habrud3 | habruda3 | nanam2 | ŠA3×BAD
U+122B1,𒊱,sha₃ × gish,ŠA3×GIŠ,ŠA3×GIŠ
U+122B2,𒊲,sha₃ × ne,ŠA3×NE,NANAM | NENIM | NINIM | nanam | nenim | ninim | ŠA3×NE
U+122B3,𒊳,sha₃ × shu₂,ŠA3×ŠU2,GUDU5 | gudu5 | ŠA3×ŠU2 | ŠAX(|ŠA3×ŠU2|) | šax(|ŠA3×ŠU2|)
U+122B4,𒊴,sha₃ × tur,ŠA3×TUR,PEŠ13 | peš13 | ŠA3×TUR
U+122B5,𒊵,sha₃ × u,ŠA3×U,HABBURUDAX(|ŠA3×U|) | HABRUD4 | HABRUDA4 | habburudax(|ŠA3×U|) | habrud4 | habruda4 | ŠA3×U
U+122B6,𒊶,sha₃ × u + a,ŠA3×U+A,BER6 | BIR6 | ber6 | bir6 | ŠA3×U+A | ŠA3×UxA
U+122B7,𒊷,sha₆,ŠA6,A10 | GEŠIMMAR | GEŠNIMBAR | GIŠIMMAR | HAD3 | HUD4 | NIMBAR | PA9 | SA6 | SAG9 | SEG6 | SIG6 | a10 | gešimmar | gešnimbar | gišimmar | had3 | hud4 | nimbar | pa9 | sa6 | sag9 | seg6 | sig6 | ĜEŠIMMAR | ĜEŠNIMBAR | ĜIŠIMMAR | ĜIŠNIMBAR | ĝešimmar | ĝešnimbar | ĝišimmar | ĝišnimbar | ŠA6 | ŠAG5 | ša6 | šag5
U+122B8,𒊸,shab₆,ŠAB6,ŠAB6 | ŠAP6 | šab6 | šap6
U+122B9,𒊹,shar₂,ŠAR2,1ŠAR2 | 1šar2 | SAR2 | SARA2 | SARE2 | sar2 | sara2 | sare2 | ŠAR2 | ŠARA6 | šar2 | šara6
U+122BA,𒊺,she,ŠE,AŠNAN2 | NIGA | NIGAN | NIGU | NIGX(ŠE) | SAGX(ŠE) | U20 | ašnan2 | niga | nigan | nigu | nigx(ŠE) | sagx(ŠE) | u20 | ŠE | še
U+122BE,𒊾,sheg₉,ŠEG9,KIŠI6 | SA21 | SEG14 | SEGGA | SIG14 | SIGGA | kiši6 | sa21 | seg14 | segga | sig14 | sigga | ŠEG9 | ŠEG9-BAR | ŠEGA9 | ŠEGGA | ŠENBAR | ŠENX(ŠEG9) | šeg9 | šeg9-bar | šega9 | šegga | šenbar | šenx(ŠEG9)
U+122BF,𒊿,shen,ŠEN,DUR10 | RIK4 | RUG | RUK | RUQ | RUQU | SAN2 | SUN6 | ZIN | dur10 | rik4 | rug | ruk | ruq | ruqu | san2 | sun6 | zin | ŠEN | ŠIN | ŠUN | šen | šin | šun
U+122C3,𒋃,shid,ŠID,AG3 | AK3 | AKA3 | ALAL2 | ALAMU2 | ALMU2 | AĜ3 | BISAG2 | BISAN2 | BISAĜ2 | DILIB | DIM12 | ELAL2 | GIR13 | GUD9 | KA9 | KAS7 | KID4 | KIRI8 | LA10 | LAG | LAK | LAKA | LAQ | LIK2 | LIQ2 | MER4 | NESAG2 | NESAĜ2 | NISAG2 | NISAĜ2 | PA8 | PISAG2 | PISAN2 | PISAĜ2 | SAGGA | SANGA | SANGU | SAĜA8 | SAĜĜA | SID2 | SILA11 | SILAG | SILAĜ | SINX(ŠID) | SIT2 | SUBX(ŠID) | TE6 | TU14 | TUBA3 | UBISAG | UMBISAG | UMBISAĜ | UTTU2 | UŢU2 | ZADRI | ZADRU | ZANDAR | ZANDARA | ag3 | ak3 | aka3 | alal2 | alamu2 | almu2 | aĝ3 | bisag2 | bisan2 | bisaĝ2 | dilib | dim12 | elal2 | gir13 | gud9 | ka9 | kas7 | kid4 | kiri8 | la10 | lag | lak | laka | laq | lik2 | liq2 | mer4 | nesag2 | nesaĝ2 | nisag2 | nisaĝ2 | pa8 | pisag2 | pisan2 | pisaĝ2 | sagga | sanga | sangu | saĝa8 | saĝĝa | sid2 | sila11 | silag | silaĝ | sinx(ŠID) | sit2 | subx(ŠID) | te6 | tu14 | tuba3 | ubisag | umbisag | umbisaĝ | uttu2 | uţu2 | zadri | zadru | zandar | zandara | ŠANGA | ŠE14 | ŠED | ŠID | ŠIT | ŠITA5 | ŠITI | ŠITIM2 | ŠIŢ | ŠUB6 | ŠUD4 | ŠUDUM | šanga | še14 | šed | šid | šit | šita5 | šiti | šitim2 | šiţ | šub6 | šud4 | šudum
U+122C4,𒋄,shid × a,ŠID×A,ALAL | ALALMU | ALAMU | ALAX(|ŠID×A|) | ALMU | BISAG3 | BISAN3 | BISAĜ3 | BIZEG3 | BIZEM3 | ELAL | HUBHUB | KIRBANU | MEZEG | MEZEM | MEZEĜ | MIZEG | MIZEM | PISAG3 | PISAN3 | PISAĜ3 | UBISAG2 | UMBISAG2 | UMBISAĜ2 | alal | alalmu | alamu | alax(|ŠID×A|) | almu | bisag3 | bisan3 | bisaĝ3 | bizeg3 | bizem3 | elal | hubhub | kirbanu | mezeg | mezem | mezeĝ | mizeg | mizem | pisag3 | pisan3 | pisaĝ3 | ubisag2 | umbisag2 | umbisaĝ2 | ŠID×A
U+122C5,𒋅,shid × im,ŠID×IM,HUBHUB2 | hubhub2 | ŠID×IM
U+122C6,𒋆,shim,ŠIM,ASILA2 | ASILAL2 | ASILLA2 | BAPPIR2 | BAPPIRA2 | LUMGI | LUNGA | MUD5 | MULUGX(ŠIM) | NINGI | NUGX(ŠIM) | NUNGI | RIG | RIK | RIQ | SIRAŠ | SIRIS | SIRIŠ | SU20 | asila2 | asilal2 | asilla2 | bappir2 | bappira2 | lumgi | lunga | mud5 | mulugx(ŠIM) | ningi | nugx(ŠIM) | nungi | rig | rik | riq | siraš | siris | siriš | su20 | ŠEM | ŠEMBI2 | ŠEMBIZI | ŠEMBULUGX(ŠIM) | ŠI6 | ŠIM | ŠIMBIZI | šem | šembi2 | šembizi | šembulugx(ŠIM) | ši6 | šim | šimbizi
U+122C7,𒋇,shim × a,ŠIM×A,DUMGAL | LUMGI2 | LUNGA2 | NINGI2 | NUNGI2 | SIRAŠ2 | SIRIS2 | dumgal | lumgi2 | lunga2 | ningi2 | nungi2 | siraš2 | siris2 | ŠIM×A
U+122C8,𒋈,shim × bal,ŠIM×BAL,ŠEMBULUG4 | ŠIM×BAL | šembulug4
U+122C9,𒋉,shim × bulug,ŠIM×BULUG,ŠEMBULUG5 | ŠEMMUG | ŠIMBULUG5 | ŠIMMUG | ŠIM×BULUG | šembulug5 | šemmug | šimbulug5 | šimmug
U+122CA,𒋊,shim × din,ŠIM×DIN,NUG2 | nug2 | ŠIM×DIN
U+122CB,𒋋,shim × gar,ŠIM×GAR,BAPPIR | BAPPIRA | BIRX(|ŠIM×GAR|) | LUMGI3 | LUNGA3 | NINGI3 | NUNGI3 | SIRAŠ3 | SIRIS3 | bappir | bappira | birx(|ŠIM×GAR|) | lumgi3 | lunga3 | ningi3 | nungi3 | siraš3 | siris3 | ŠIM×GAR | ŠINX(|ŠIM×GAR|) | šinx(|ŠIM×GAR|)
U+122CC,𒋌,shim × igi,ŠIM×IGI,ŠEMBULUG3 | ŠIMBULUG3 | ŠIM×IGI | šembulug3 | šimbulug3
U+122CD,𒋍,shim × igi gunu,ŠIM×IGI@g,ŠEMBI | ŠIMBI | ŠIM×IGI@G | ŠIM×IGI@g | šembi | šimbi
U+122CE,𒋎,shim × kushu₂,ŠIM×KUŠU2,ŠEMBULUGX(ŠIM×KUŠU2) | ŠIM×KUŠU2 | šembulugx(ŠIM×KUŠU2)
U+122CF,𒋏,shim × lul,ŠIM×LUL,ŠAQA2 | ŠAQU2 | ŠIM×LUL | ŠUQUX(|ŠIM×LUL|) | šaqa2 | šaqu2 | šuqux(|ŠIM×LUL|)
U+122D0,𒋐,shim × mug,ŠIM×MUG,NUG | nug | ŠIMBULUG2 | ŠIM×MUG | šimbulug2
U+122D1,𒋑,shim × sal,ŠIM×SAL,ŠEMEŠAL | ŠEMMIŠLA | ŠEMŠALA | ŠIMEŠAL | ŠIMEŠŠAL | ŠIMMEŠLA | ŠIM×SAL | šemešal | šemmišla | šemšala | šimešal | šimeššal | šimmešla
U+122D2,𒋒,shinig,ŠINIG,ŠINIG | šinig
U+122D3,𒋓,shir,ŠIR,AS5 | AŠ7 | GASAX(ŠIR) | SIL8 | SIR4 | SIRU | SIRUM | as5 | aš7 | gasax(ŠIR) | sil8 | sir4 | siru | sirum | ŠER | ŠIR | ŠUR3 | šer | šir | šur3
U+122D4,𒋔,shir tenu,ŠIR@t,ŠIR@t
U+122D6,𒋖,shita,ŠITA,EŠDA3 | LIDDA | MEX(ŠITA) | NUX(ŠITA) | ešda3 | lidda | mex(ŠITA) | nux(ŠITA) | ŠITA | šita
U+122D7,𒋗,shu,ŠU,KAT7 | QAD | QAT | QATA | SAGIX(ŠU) | kat7 | qad | qat | qata | sagix(ŠU) | ŠU | šu
U+122D9,𒋙,shu₂,ŠU2,EŠŠA2 | GALA6 | ešša2 | gala6 | ŠU2 | ŠUBARTIN | ŠUŠ2 | šu2 | šubartin | šuš2
U+122DA,𒋚,shubur,ŠUBUR,SAH2 | SIH | SUBAR | SUBIR | SUBUR | ZEH2 | ZIH2 | sah2 | sih | subar | subir | subur | zeh2 | zih2 | ŞEH | şeh | ŠAH | ŠAHA | ŠIH | ŠUBAR | ŠUBUR | ŠUBURA | ŠUH2 | šah | šaha | ših | šubar | šubur | šubura | šuh2
U+122DB,𒋛,si,SI,HUX(SI) | SE | SEG9 | SI | SIG9 | hux(SI) | se | seg9 | si | sig9 | ŚE | ŚI | śe | śi | ŞI3 | şi3 | ŠE2 | ŠI2 | še2 | ši2
U+122DC,𒋜,si gunu,SI@g,GUNUX(SI@G) | SA11 | SI4 | SI@G | SI@g | SU4 | USAN4 | gunux(SI@g) | sa11 | si4 | su4 | usan4 | ŚI2 | ŚU2 | śi2 | śu2
U+122DD,𒋝,sig,SIG,BIG | BIK | EPIG | IPIG | PIK | PIQ | SE11 | SEG | SI11 | SIG | SIGA | SIK | SIQ | ZIG2 | ZIK2 | ZIQ2 | big | bik | epig | ipig | pik | piq | se11 | seg | si11 | sig | siga | sik | siq | zig2 | zik2 | ziq2 | ŚE2 | ŚI3 | śe2 | śi3 | ŠAG6 | ŠAK6 | ŠEX(SIG) | ŠEĜ | ŠI3 | ŠIG | ŠIK | ŠIQ | šag6 | šak6 | šex(SIG) | šeĝ | ši3 | šig | šik | šiq
U+122DE,𒋞,sig₄,SIG4,BAR5 | EGIR6 | GAR8 | GARA8 | KULLA | KULLUX(SIG4) | MURGU | SEG4 | SIG4 | bar5 | egir6 | gar8 | gara8 | kulla | kullux(SIG4) | murgu | seg4 | sig4 | ĜAR8 | ĝar8 | ŠE27 | ŠEB4 | ŠED16 | ŠEG12 | še27 | šeb4 | šed16 | šeg12
U+122E0,𒋠,sik₂,SIK2,SEG2 | SIG2 | SIK2 | SIKI | seg2 | sig2 | sik2 | siki | ŠIK2 | ŠIQ2 | šik2 | šiq2
U+122E1,𒋡,sila₃,SILA3,GA5 | KA4 | QA | QÛ | SAL4 | SALA4 | SIL3 | SILA3 | ga5 | ka4 | qa | qû | sal4 | sala4 | sil3 | sila3 | ŠAL2 | šal2
U+122E2,𒋢,su,SU,GUŠ | KUS | KUZ | KUŠ | SU | SUG6 | SUM3 | guš | kus | kuz | kuš | su | sug6 | sum3 | ŚU | śu | ŠU11 | šu11
U+122E4,𒋤,sud,SUD,SAR4 | SIR | SIX(SUD) | SU3 | SUD | SUG4 | ZIR4 | ZU6 | sar4 | sir | six(SUD) | su3 | sud | sug4 | zir4 | zu6 | ŚU3 | śu3 | ŠIR8 | ŠUD | ŠUT | ŠUX(SUD) | ŠUZ | ŠUŢ | šir8 | šud | šut | šux(SUD) | šuz | šuţ
U+122E5,𒋥,sud₂,SUD2,ADARX(SUD2) | ILDAG | RA4 | RAD | RAT | RATA | RAŢ | RIT2 | RUD | RUŢ | SUD2 | SUSU | SUSX(SUD2) | ZUSU | adarx(SUD2) | ildag | ra4 | rad | rat | rata | raţ | rit2 | rud | ruţ | sud2 | susu | susx(SUD2) | zusu | ŠIDAX(SUD2) | ŠITA3 | ŠITANX(SUD2) | ŠUŠU | šidax(SUD2) | šita3 | šitanx(SUD2) | šušu
U+122E6,𒋦,suhur,SUHUR,SUH2 | SUHUR | SUMUR2 | UBI2 | UGAB | suh2 | suhur | sumur2 | ubi2 | ugab
U+122E7,𒋧,sum,SUM,/ZEĜ/ | /zeĝ/ | ARI6 | SAR8 | SE3 | SEG10 | SI3 | SIG10 | SIK10 | SIM2 | SU12 | SUM | SUMU | SUN3 | ZAR3 | ari6 | sar8 | se3 | seg10 | si3 | sig10 | sik10 | sim2 | su12 | sum | sumu | sun3 | zar3 | ŚUM2 | śum2 | ŠE19 | ŠUM2 | ŠUMU2 | ŠUN4 | še19 | šum2 | šumu2 | šun4
U+122E8,𒋨,sumash,SUMAŠ,SUMAŠ | UŠBAR4 | UŠBUR4 | sumaš | ušbar4 | ušbur4
U+122E9,𒋩,sur,SUR,SUR | SURA | sur | sura | ŚUR | śur | ŠUR | šur | ŢIR3 | ţir3
U+122EA,𒋪,sur₉,SUR9,SUR9 | SURA9 | SURRU | ZUR2 | sur9 | sura9 | surru | zur2
U+122EB,𒋫,ta,TA,DA2 | TA | da2 | ta | ŢA2 | ţa2
U+122EC,𒋬,ta *,TAx,TA* | TAX | TAx | ta*
U+122ED,𒋭,ta × hi,TA×HI,ALAMMUŠ | ALAMUŠ | LAL3 | RU8 | TA×HI | alammuš | alamuš | lal3 | ru8
U+122EE,𒋮,ta × mi,TA×MI,GANSISX(|TA×MI|) | TA×MI | gansisx(|TA×MI|)
U+122EF,𒋯,ta gunu,TA@g,GANSIS | GANZERX(TA@G) | KABTA | TA@G | TA@g | gansis | ganzerx(TA@g) | kabta
U+122F0,𒋰,tab,TAB,DAB2 | DAP2 | DAPA2 | MIN6 | TAB | TABA | TAP | TAPA | dab2 | dap2 | dapa2 | min6 | tab | taba | tap | tapa | ŢAB | ŢAP | ţab | ţap
U+122F2,𒋲,tab squared,TAB,DAB2 | DAP2 | DAPA2 | MIN6 | TAB | TABA | TAP | TAPA | dab2 | dap2 | dapa2 | min6 | tab | taba | tap | tapa | ŢAB | ŢAP | ţab | ţap
U+122F3,𒋳,tag,TAG,DA6 | GURUŠ4 | SUB6 | SUBU | SUHX(TAG) | SUM6 | SUX(TAG) | TA3 | TAG | TAGA | TAK | TAKA | TAQ | TIBIR | TUKU5 | UTTUX(TAG) | ZIL2 | da6 | guruš4 | sub6 | subu | suhx(TAG) | sum6 | sux(TAG) | ta3 | tag | taga | tak | taka | taq | tibir | tuku5 | uttux(TAG) | zil2 | ŚUM | śum | ŠAN2 | ŠERID | ŠERIM | ŠU14 | ŠUM | ŠUMU3 | ŠUŠ4 | šan2 | šerid | šerim | šu14 | šum | šumu3 | šuš4
U+122F4,𒋴,tag × bi,TAG×BI,TAG×BI
U+122F5,𒋵,tag × gud,TAG×GUD,SILIG4 | TAG×GUD | TIBIR5 | silig4 | tibir5
U+122F6,𒋶,tag × she,TAG×ŠE,TAG×ŠE | TIBIRX(|TAG×ŠE|) | tibirx(|TAG×ŠE|)
U+122F7,𒋷,tag × shu,TAG×ŠU,TAG×ŠU | TIBIR2 | tibir2
U+122F8,𒋸,tag × tug₂,TAG×TUG2,SILIG3 | TAG×TUG2 | TIBIR4 | UTTU | UTUX(|TAG×TUG2|) | UŢU | silig3 | tibir4 | uttu | utux(|TAG×TUG2|) | uţu
U+122F9,𒋹,tag × ud,TAG×UD,SILIG2 | TAG×UD | TIBIR3 | silig2 | tibir3
U+122FA,𒋺,tak₄,TAK4,AZAD2 | DA13 | DAD | DAT | ERBURA | GID6 | GUDIBIR | GUDX(TAK4) | IRBURA | KAMX(TAK4) | KID2 | KIT2 | TA6 | TAD | TAG4 | TAK4 | TAKA4 | TAT | TUKX(TAK4) | URX(TAK4) | azad2 | da13 | dad | dat | erbura | gid6 | gudibir | gudx(TAK4) | irbura | kamx(TAK4) | kid2 | kit2 | ta6 | tad | tag4 | tak4 | taka4 | tat | tukx(TAK4) | urx(TAK4) | ŠURU6 | ŠURUM6 | ŠUX(TAK4) | šuru6 | šurum6 | šux(TAK4) | ŢAT | ţat
U+122FB,𒋻,tar,TAR,DAR6 | GUD4 | HAS | HAZ | HAŞ | HAŠ | HUS2 | KU5 | KUD | KUDMA | KUKSU | KUR5 | KURU5 | KURUM5 | KUT | KUTU | QADMAX(TAR) | QADMU | QUD | QUDMA | QUDMU | QUMX(TAR) | QUT | QUTU | SIL | SILA | SIX(TAR) | SULU | TAR | TARA | TAX(TAR) | TIR2 | URSAGSIM | URSAĜSIM | ZIL3 | dar6 | gud4 | has | haz | haş | haš | hus2 | ku5 | kud | kudma | kuksu | kur5 | kuru5 | kurum5 | kut | kutu | qadmax(TAR) | qadmu | qud | qudma | qudmu | qumx(TAR) | qut | qutu | sil | sila | six(TAR) | sulu | tar | tara | tax(TAR) | tir2 | ursagsim | ursaĝsim | zil3 | ŠAR7 | ŠIL | šar7 | šil | ŢAR | ŢIR2 | ţar | ţir2
U+122FC,𒋼,te,TE,DE4 | DI12 | GAL5 | GALLAX(TE) | GUL3 | MUL2 | TE | TEG3 | TEMEN | TEMENNAX(TE) | TEMX(TE) | TEN | TEĜ3 | TI7 | UNUX(TE) | de4 | di12 | gal5 | gallax(TE) | gul3 | mul2 | te | teg3 | temen | temennax(TE) | temx(TE) | ten | teĝ3 | ti7 | unux(TE) | ŢE4 | ŢI4 | ţe4 | ţi4
U+122FD,𒋽,te gunu,TE@g,GAR13 | GUR8 | GURA8 | GURU8 | QURX(TE@G) | RU10 | TE@G | TE@g | TEX(TE@G) | UR12 | URU5 | gar13 | gur8 | gura8 | guru8 | qurx(TE@g) | ru10 | tex(TE@g) | ur12 | uru5
U+122FE,𒋾,ti,TI,DE9 | DI3 | TE9 | TEĜ4 | TI | TIG4 | TIL3 | TILA3 | TIĜ4 | de9 | di3 | te9 | teĝ4 | ti | tig4 | til3 | tila3 | tiĝ4 | ŢE6 | ŢI3 | ţe6 | ţi3
U+122FF,𒋿,ti tenu,TI@t,...A | ...a | TI@T | TI@t | TIBNU | tibnu
U+12300,𒌀,til,TIL,SUMUN | SUN | SUNA | TEL | TIL | sumun | sun | suna | tel | til | ŠUM4 | ŠUMUN | šum4 | šumun
U+12301,𒌁,tir,ŠE.NUN&NUN,DIR4 | EZINU3 | GAMUN2 | NINNI8 | PANAX(|ŠE.NUN&NUN|) | QIŠAT | TER | TIR | dir4 | ezinu3 | gamun2 | ninni8 | panax(|ŠE.NUN&NUN|) | qišat | ter | tir | ŠABU | ŠE.NUN&NUN | ŠE15 | šabu | še15 | ŢIR5 | ţir5
U+12305,𒌅,tu,TU,DU2 | DUD2 | DUR11 | HU2 | HUDUŠ | NAMŠEŠE | TU | TUD | TUM12 | TUR5 | du2 | dud2 | dur11 | hu2 | huduš | namšeše | tu | tud | tum12 | tur5 | ŢU2 | ţu2
U+12306,𒌆,tug₂,TUG2,AZALAG2 | AZLAG2 | AŠLAG2 | DUL5 | I6 | MU4 | MUR10 | TASKARIN | TAŠKARIN | TE5 | TIŠKARIN | TIŠKARINI | TU9 | TUBAX(TUG2) | TUG2 | TUK2 | TUKU2 | UMUŠ | UŠ4 | azalag2 | azlag2 | ašlag2 | dul5 | i6 | mu4 | mur10 | taskarin | taškarin | te5 | tiškarin | tiškarini | tu9 | tubax(TUG2) | tug2 | tuk2 | tuku2 | umuš | uš4
U+12307,𒌇,tuk,TUK,DU12 | DUK2 | RAŠ2 | TU12 | TUG | TUK | TUKU | TUQ | du12 | duk2 | raš2 | tu12 | tug | tuk | tuku | tuq
U+12308,𒌈,tum,TUM,DAM3 | DU4 | DUM | EB2 | EGER4 | EGIR4 | EP2 | GEŠKADX(TUM) | GIŠKADX(TUM) | IB2 | IP2 | RI... | SURI | TAM4 | TIM2 | TU4 | TUM | dam3 | du4 | dum | eb2 | eger4 | egir4 | ep2 | geškadx(TUM) | giškadx(TUM) | ib2 | ip2 | ri... | suri | tam4 | tim2 | tu4 | tum | ŢU4 | ŢUM | ţu4 | ţum
U+12309,𒌉,tur,TUR,BAN3 | BANDA3 | DAMU | DI4 | DU13 | DUMU | DUMX(TUR) | IBILA4 | MARU | PEŠ7 | SUHUŠX(TUR) | TU19 | TUL4 | TUR | TURA | TURU | ZERX(TUR) | ban3 | banda3 | damu | di4 | du13 | dumu | dumx(TUR) | ibila4 | maru | peš7 | suhušx(TUR) | tu19 | tul4 | tur | tura | turu | zerx(TUR) | ŠAK7 | ŠIR6 | šak7 | šir6 | ŢUR3 | ţur3
U+1230B,𒌋,u,U,1U | 1u | A6 | BARX(U) | BU12 | BUR3 | BURU3 | BURUDX(U) | BUZUR | GE14 | GEŠBURX(U) | GIBIRU | GIBURU | GIGURU | GURU12 | HA3 | HU3 | PUZUR | U | UMUN | UN2 | UTAHX(U) | UTUX(U) | UŠUR5 | a6 | barx(U) | bu12 | bur3 | buru3 | burudx(U) | buzur | ge14 | gešburx(U) | gibiru | giburu | giguru | guru12 | ha3 | hu3 | puzur | u | umun | un2 | utahx(U) | utux(U) | ušur5 | ŠIL3 | ŠU4 | ŠUŠ | šil3 | šu4 | šuš
U+12311,𒌑,u₂,U2,BA6 | BU11 | HAZABUR | KAZAB | KAZABU | KAZABUR | KAZBI | KAZBU | KEŠX(U2) | KILIBU | KUZBI | KUZBU | KUŠ3 | KUŠUMX(U2) | MAT | MAŠAMMI | MAŠŠAM | PU11 | SAM | TEŠBI | U2 | UGAX(U2) | WA3 | WUX(U2) | ba6 | bu11 | hazabur | kazab | kazabu | kazabur | kazbi | kazbu | kešx(U2) | kilibu | kuzbi | kuzbu | kuš3 | kušumx(U2) | mat | mašammi | maššam | pu11 | sam | tešbi | u2 | ugax(U2) | wa3 | wux(U2) | ŠAM | ŠAMMI | šam | šammi
U+12312,𒌒,ub,UB,AR2 | ARA2 | UB | UBA | UBDA | UBU2 | UP | WARX(UB) | ar2 | ara2 | ub | uba | ubda | ubu2 | up | warx(UB)
